,name,date,votes,all_votes,winner,win_difference
2633,cassidy and her human have a double date with sam and colin,2022-03-07 03:41:01.344218906+00:00,1,19,False,0
15079,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-07-05 00:19:17.917947528+00:00,1,25,False,0
5463,a wolf assassin practicing wolfen swordsmanship.,2017-11-12 23:17:14.254945839+00:00,1,48,False,0
3830,sam and colin snuggling together after passing out after the thanksgiving meal,2021-12-06 03:35:40.015378585+00:00,1,22,False,0
3831,"set in a future dystopia au, emperor klaus from w.e.f. conquers the planet of the insects, securing mekkan's food supply.  everyone back on mekkan is happy.",2021-12-06 03:35:40.015378585+00:00,1,12,False,0
13302,"nib nab crossover. responding to bloodline's topwebcomics vote incentive nibs demonstrates that her survival instincts are just fine, as are her skills at nabbing.",2020-12-21 02:35:33.336327263+00:00,1,17,False,0
5661,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-12-18 01:11:41.945103856+00:00,1,30,False,0
5500,gnar (lol) and stitch from lilo and stitch meet each other for the first time and form a chaotic duo.,2017-11-19 21:14:00.680232302+00:00,1,29,False,0
3445,"bicycle sythe and nibbly switch it up to a motorcycle and somehow end up in a biker gang too. everyone thinks the dashing wolf is the leader, but the gang know who's really in charge",2022-04-10 21:26:43.481125086+00:00,1,28,False,0
2394,"the seer's daughter becomes the irish war goddess morrigan, surrounded by a flock of crows as she stands atop the ulster mountains.",2022-02-14 03:06:30.112311409+00:00,1,18,False,0
11004,dance class. everyone is learning to dance,2020-05-11 00:44:10.222954210+00:00,1,12,False,0
7223,what if wrinry was not a dragon but a phoenix,2018-09-16 21:22:59.399161481+00:00,1,42,False,0
11009,madelyn dressed up as tanya von degurechaff from the saga of tanya the evil,2020-05-11 00:44:10.222954210+00:00,1,10,False,0
11014,the explorers study ancient wall paintings in company of tigress.,2020-05-17 21:09:33.391342356+00:00,1,22,False,0
241,feline and boys ,2022-08-08 03:59:13.438573251+00:00,1,13,False,0
12992,very happy seraphina in dragon form (wags her tail very quickly),2020-11-23 02:46:32.998892769+00:00,1,24,False,0
3443,sam and colin go out to play in the springtime rain.,2022-04-10 21:26:43.481125086+00:00,1,28,False,0
3432,"don't look pt 3, euchre donning (out of place) shaded pince-nez in response to the amplitude of mary's blush.",2022-04-10 21:26:43.481125086+00:00,1,18,False,0
3522,"brahn's daughter becomes the irish war goddess morrigan, surrounded by a flock of crows as she stands atop the ulster mountains.",2022-04-11 03:46:12.689277369+00:00,1,18,False,0
3611,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-04-18 04:37:30.111600945+00:00,1,22,False,0
3812,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-12-06 02:08:43.772091416+00:00,1,15,False,0
13240,frankensteins monster meets red and helps decorate the mansion,2020-12-20 23:44:57.789217061+00:00,1,18,False,0
13261,"hide and seek with ms. nibbly, she is hiding somewhere in the picture!",2020-12-20 23:44:57.789217061+00:00,1,24,False,0
952,maren and karen dressed as liz and patty from soul eater ,2022-10-17 00:10:39.904043869+00:00,0,25,False,0
8102,"tribal themes, like dances art or anything keidran",2019-02-04 01:17:02.954275290+00:00,0,38,False,0
15998,lore moment: wolf assassins lying in wait to strike at the human’s king.,2021-11-08 01:37:11.515622008+00:00,0,29,False,0
10023,"a sketch of mcgruff the crime dog, and foux paw; the internet safety icons of our childhood.",2020-01-26 23:01:01.424370699+00:00,0,11,False,0
9865,maren dressed as the lotus from warframe,2020-01-05 21:18:32.504671785+00:00,0,13,False,0
9944,basidan naval flagship,2020-01-12 23:43:53.415429989+00:00,0,15,False,0
949,size change nibbly part 2 maren finds scythe in his quite adorable size. or scythe tries to catch her attention but she’s to busy eating a pizza to notice. ,2022-10-17 00:10:39.904043869+00:00,0,12,False,0
9788,legosi and haru from beastars dancing,2019-12-15 22:07:16.855084550+00:00,0,11,False,0
14865,anthro nibbly snuggling a squirrel version of sythe on a giant stuffed acorn cushion/pillow.,2021-06-14 01:34:25.903494133+00:00,0,21,False,0
1133,"people keep complementing seraphina on her ""costume"". she's upset until people start asking her questions about dragons and she goes into fangirl mode.",2022-10-24 03:49:06.440420305+00:00,0,21,False,0
14827,alternate universe where madelyn was born a western basitin,2021-06-14 01:07:59.270669916+00:00,0,24,False,0
578,after night of partying dj dragon and seraphina wake up body swapped,2022-09-11 22:19:54.244874106+00:00,0,33,False,0
15686,eric turned into a female fox keidran and has running from others that want to paint her. time for a little karma. ,2021-10-03 21:44:52.285205523+00:00,0,25,False,0
14877,it'd be interesting to see what a desert basitin looks like.,2021-06-14 01:34:25.903494133+00:00,0,22,False,0
9602,legosi being awkward (from the manga beastars),2019-11-24 21:44:57.329552218+00:00,0,11,False,0
9887,"rhea, buwaro, and kieri from “slightly damned” posing for the camera/portrait.",2020-01-05 23:11:47.662419466+00:00,0,11,False,0
1645,"the modern trio vacations to tiger territory, and decide to wear the traditional attire, nothing!",2023-01-16 00:56:29.493722581+00:00,0,22,False,0
9589,twokinds / luigi's mansion 3 crossover,2019-11-24 21:44:57.329552218+00:00,0,11,False,0
9649,"chalchiuhtlicue, calamity from ""no evil""",2019-11-25 01:30:56.978097670+00:00,0,5,False,0
579,good morning mzzkiti from freighter tails (http://www.mzzkiti.com),2022-09-11 22:19:54.244874106+00:00,0,18,False,0
923,she's not a lady redraw,2022-10-16 21:52:06.871945051+00:00,0,23,False,0
9643,mrs nibbly finds the magical mistletoe and trys to trick sythe under it to get kiss,2019-11-25 01:30:56.978097670+00:00,0,15,False,0
15677,good morning cassidy,2021-10-03 21:44:52.285205523+00:00,0,28,False,0
9961,colin and sam find themselves swapping species.,2020-01-13 01:18:06.959888930+00:00,0,18,False,0
15975,the basitin couple enjoying a cool autumn day on the basitin islands,2021-11-08 01:37:11.515622008+00:00,0,23,False,0
14737,"prepare for boarding! captain jenny raids eric's ship, but he's too interested in painting her to be scared",2021-06-07 04:25:43.394859826+00:00,0,15,False,0
14736,couples beach volleyball tournament!,2021-06-07 04:25:43.394859826+00:00,0,23,False,0
3113,windstraw flirts with client ,2022-06-13 00:21:40.254499684+00:00,0,28,False,0
6866,madelyn sparring with undyne,2018-07-15 20:05:08.221195054+00:00,0,52,False,0
9973,"sam asks colin for help getting a book from a high shelf. much to her surprise, colin helps by lifting sam up instead of getting the book down.",2020-01-13 01:18:06.959888930+00:00,0,15,False,0
3497,species swap: cassidy and her boyfriend.,2022-04-11 02:13:50.060057408+00:00,0,19,False,0
3490,adira needs more barmaids! let's add a female sythe and keidranified mrs. nibbly to the crew!,2022-04-11 02:13:50.060057408+00:00,0,21,False,0
9577,"adult karen shopping for clothes with her sister maren, trying to find something to suit her increasingly odd selection of body parts.",2019-11-18 03:57:42.616100771+00:00,0,5,False,0
14857,sythe rubs wolf-maren paws to help her relax. maren pretends she doesn't like this,2021-06-14 01:34:25.903494133+00:00,0,24,False,0
730,coastal foxes rescue a crew of shipwrecked human explorers.,2022-09-18 23:04:46.782955493+00:00,0,35,False,0
9348,"ink-eyes, servant of oni (magic: the gathering character)",2019-11-03 22:48:42.405331100+00:00,0,3,False,0
9349,"adult karen shopping with maren, trying to find clothes that suit her increasingly odd mismatch of body parts.",2019-11-03 22:48:42.405331100+00:00,0,13,False,0
10111,"the main cast dressed as disney princesses, all female.",2020-02-16 21:58:29.066856226+00:00,0,15,False,0
6647,the cast as the wizard of oz,2018-05-20 23:58:00.342770164+00:00,0,25,False,0
760,"""twokinds high boys discussing the new videos made by a suspiciously familiar fox streamer who dropped out of college to make videos online, an easter egg in the game mayhaps?""",2022-09-19 01:03:17.740284975+00:00,0,27,False,0
10167,innocent basitan witnessing the horrors of modern war: ww1.,2020-02-17 01:31:32.589611242+00:00,0,12,False,0
7173,a fight between the main character & hornet from hollow knight,2018-09-09 21:26:08.315053700+00:00,0,23,False,0
10077,"our northern explorer sinks chest deep in snow.  the snow leopards have a laugh, as their large paws prevent such things",2020-01-27 00:50:41.363033405+00:00,0,14,False,0
2964,sythe and nibbly in dust an elysian tail style,2022-06-05 21:15:53.355651118+00:00,0,31,False,0
10310,snow leopard snowball fight!  (northern explorers get into a snowball fight with the snow leopards!),2020-03-08 21:21:14.568796233+00:00,0,16,False,0
7243,twokinds cast as the main characters from noir. ,2018-09-16 23:20:10.746576563+00:00,0,18,False,0
14879,good morning maned wolf,2021-06-20 21:15:24.791307600+00:00,0,17,False,0
1716,"somewhere in mekkan, a little orphan child is adopted and raised by dragons ",2023-01-16 04:10:55.128696558+00:00,0,29,False,0
10135,youngtani's topiary remake,2020-02-16 23:59:36.758197785+00:00,0,15,False,0
10191,victorian basitin raises her skirts just enough to show off her ankles ,2020-02-23 21:16:44.891912683+00:00,0,22,False,0
128,the cast of shachiku-san wa yōjo yūrei ni iyasaretai teach the kids of the tk cast how to help and encourage tom through hectic work days.,2022-07-18 04:30:09.023017944+00:00,0,17,False,0
9471,"karen convinces maren to ""touch the ears""",2019-11-11 02:34:17.675399298+00:00,0,10,False,0
16114,amelia and adira drinking ,2021-11-15 02:19:22.778723592+00:00,0,32,False,0
1562,the keidran templar from https://twokinds.keenspot.com/comic/599/ but full body with armour,2022-12-19 02:42:37.873991200+00:00,0,28,False,0
9466,mrs nibbly crawls up sythe's pants leg. cue sythe panicking.,2019-11-11 01:57:51.945433988+00:00,0,7,False,0
136,"eric snoops around the oasis room and finds the master control panel. he changes the beach setting to ""ladies only"", and the men are suddenly compliant to the new standard.",2022-07-18 04:30:09.023017944+00:00,0,24,False,0
6411,red in his original style rocking out to some metal. \m/,2018-04-22 22:27:00.794957776+00:00,0,36,False,0
9529,"legosi, haru, and louis from beastars",2019-11-18 00:26:53.059263870+00:00,0,6,False,0
3358,adira needs more barmaids! let's add a female sythe and keidranified mrs. nibbly to the crew!,2022-04-04 00:40:30.766456842+00:00,0,18,False,0
3354,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2022-04-04 00:40:30.766456842+00:00,0,24,False,0
9814,keidran on the hunt,2019-12-16 00:59:10.473648021+00:00,0,14,False,0
16094,good morning cassidy,2021-11-15 02:19:22.778723592+00:00,0,27,False,0
67,"the cast from 2kinds in modern setting at comic-con dressed up as pop era superheroes, not marvel in dc, we're talking old school golden age. we're talking robert e. howard, the shadow, conan, solomon cain, doc savage, even something as more recent as the rocketeer. we're talking radio play heros. the ones that started at all.",2022-07-18 02:23:49.201283968+00:00,0,23,False,0
10182,the crew gives eric feedback about his suggestions (continuation of eric's suggestion),2020-02-17 01:31:32.589611242+00:00,0,14,False,0
1023,"instead of maren returning to her body, she becomes possessed by an otherworldly being. sythe suspects something as ""maren"" tries to seduce him.",2022-10-17 02:55:10.829750173+00:00,0,19,False,0
9910,geralt of rivia the witcher as a white wolf keidran,2020-01-05 23:59:00.916010053+00:00,0,17,False,0
185,the modern trio hiking through the woods and find the remnants of an old civilization. they find mount rushmore.,2022-08-08 02:15:21.252999529+00:00,0,20,False,0
9703,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2019-12-08 23:41:23.904805755+00:00,0,12,False,0
2972,"au; red, now a templar general, hands sensitive documents to hugh mann, a recruit with a name he can trust, who couldn't possibly be a keidran spy.",2022-06-05 21:15:53.355651118+00:00,0,25,False,0
7993,casts chinese year of the pig party,2019-01-14 00:54:11.721139011+00:00,0,24,False,0
486,sythe as samurai jack vs. the three blind archers ,2022-09-04 22:21:28.240976807+00:00,0,20,False,0
9913,basidian airforce bf-109 tropical pilot,2020-01-05 23:59:00.916010053+00:00,0,9,False,0
9909,behind the scenes - cast and behind the scenes crew producing a scene for stage or screen. combine with another suggestion for characters and situation!,2020-01-05 23:59:00.916010053+00:00,0,13,False,0
7970,the main 4 dressed up as fighters from super smash bros.,2019-01-13 23:40:24.762755331+00:00,0,28,False,0
7797,"the cast put on a nativity scene, optimally with the dragons as angels or wise men.",2018-12-23 21:06:24.405705141+00:00,0,32,False,0
